evidence_id,artifact_type,provenance,source_path,run_relative_source_path,locator_type,locator,source_locator,source_object_id,source_sequence,source_turn,source_attempt,description,referenced_outputs_json,referenced_sections_json,referenced_outputs_sections,resolution_status
EVD-PROMPT-000316-A0-RESPONSE,prompt_response,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000316_response.json,run/prompts/decision_mock-44910-42ec35c5-dec-000316_response.json,source_locator,decision_id=mock-44910-42ec35c5-dec-000316;attempt_index=0;kind=response,decision_id=mock-44910-42ec35c5-dec-000316;attempt_index=0;kind=response,mock-44910-42ec35c5-dec-000316,,,0,"response artifact for mock-44910-42ec35c5-dec-000316, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000316-A0-SYSTEM,prompt_system,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000316_system.txt,run/prompts/decision_mock-44910-42ec35c5-dec-000316_system.txt,source_locator,decision_id=mock-44910-42ec35c5-dec-000316;attempt_index=0;kind=system,decision_id=mock-44910-42ec35c5-dec-000316;attempt_index=0;kind=system,mock-44910-42ec35c5-dec-000316,,,0,"system artifact for mock-44910-42ec35c5-dec-000316, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000316-A0-TOOLS,prompt_tools,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000316_tools.json,run/prompts/decision_mock-44910-42ec35c5-dec-000316_tools.json,source_locator,decision_id=mock-44910-42ec35c5-dec-000316;attempt_index=0;kind=tools,decision_id=mock-44910-42ec35c5-dec-000316;attempt_index=0;kind=tools,mock-44910-42ec35c5-dec-000316,,,0,"tools artifact for mock-44910-42ec35c5-dec-000316, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000316-A0-USER,prompt_user,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000316_user.json,run/prompts/decision_mock-44910-42ec35c5-dec-000316_user.json,source_locator,decision_id=mock-44910-42ec35c5-dec-000316;attempt_index=0;kind=user,decision_id=mock-44910-42ec35c5-dec-000316;attempt_index=0;kind=user,mock-44910-42ec35c5-dec-000316,,,0,"user artifact for mock-44910-42ec35c5-dec-000316, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000317-A0-PARSED,prompt_parsed,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000317_parsed.json,run/prompts/decision_mock-44910-42ec35c5-dec-000317_parsed.json,source_locator,decision_id=mock-44910-42ec35c5-dec-000317;attempt_index=0;kind=parsed,decision_id=mock-44910-42ec35c5-dec-000317;attempt_index=0;kind=parsed,mock-44910-42ec35c5-dec-000317,,,0,"parsed artifact for mock-44910-42ec35c5-dec-000317, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000317-A0-RESPONSE,prompt_response,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000317_response.json,run/prompts/decision_mock-44910-42ec35c5-dec-000317_response.json,source_locator,decision_id=mock-44910-42ec35c5-dec-000317;attempt_index=0;kind=response,decision_id=mock-44910-42ec35c5-dec-000317;attempt_index=0;kind=response,mock-44910-42ec35c5-dec-000317,,,0,"response artifact for mock-44910-42ec35c5-dec-000317, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000317-A0-SYSTEM,prompt_system,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000317_system.txt,run/prompts/decision_mock-44910-42ec35c5-dec-000317_system.txt,source_locator,decision_id=mock-44910-42ec35c5-dec-000317;attempt_index=0;kind=system,decision_id=mock-44910-42ec35c5-dec-000317;attempt_index=0;kind=system,mock-44910-42ec35c5-dec-000317,,,0,"system artifact for mock-44910-42ec35c5-dec-000317, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000317-A0-TOOLS,prompt_tools,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000317_tools.json,run/prompts/decision_mock-44910-42ec35c5-dec-000317_tools.json,source_locator,decision_id=mock-44910-42ec35c5-dec-000317;attempt_index=0;kind=tools,decision_id=mock-44910-42ec35c5-dec-000317;attempt_index=0;kind=tools,mock-44910-42ec35c5-dec-000317,,,0,"tools artifact for mock-44910-42ec35c5-dec-000317, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000317-A0-USER,prompt_user,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000317_user.json,run/prompts/decision_mock-44910-42ec35c5-dec-000317_user.json,source_locator,decision_id=mock-44910-42ec35c5-dec-000317;attempt_index=0;kind=user,decision_id=mock-44910-42ec35c5-dec-000317;attempt_index=0;kind=user,mock-44910-42ec35c5-dec-000317,,,0,"user artifact for mock-44910-42ec35c5-dec-000317, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000318-A0-PARSED,prompt_parsed,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000318_parsed.json,run/prompts/decision_mock-44910-42ec35c5-dec-000318_parsed.json,source_locator,decision_id=mock-44910-42ec35c5-dec-000318;attempt_index=0;kind=parsed,decision_id=mock-44910-42ec35c5-dec-000318;attempt_index=0;kind=parsed,mock-44910-42ec35c5-dec-000318,,,0,"parsed artifact for mock-44910-42ec35c5-dec-000318, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000318-A0-RESPONSE,prompt_response,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000318_response.json,run/prompts/decision_mock-44910-42ec35c5-dec-000318_response.json,source_locator,decision_id=mock-44910-42ec35c5-dec-000318;attempt_index=0;kind=response,decision_id=mock-44910-42ec35c5-dec-000318;attempt_index=0;kind=response,mock-44910-42ec35c5-dec-000318,,,0,"response artifact for mock-44910-42ec35c5-dec-000318, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000318-A0-SYSTEM,prompt_system,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000318_system.txt,run/prompts/decision_mock-44910-42ec35c5-dec-000318_system.txt,source_locator,decision_id=mock-44910-42ec35c5-dec-000318;attempt_index=0;kind=system,decision_id=mock-44910-42ec35c5-dec-000318;attempt_index=0;kind=system,mock-44910-42ec35c5-dec-000318,,,0,"system artifact for mock-44910-42ec35c5-dec-000318, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000318-A0-TOOLS,prompt_tools,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000318_tools.json,run/prompts/decision_mock-44910-42ec35c5-dec-000318_tools.json,source_locator,decision_id=mock-44910-42ec35c5-dec-000318;attempt_index=0;kind=tools,decision_id=mock-44910-42ec35c5-dec-000318;attempt_index=0;kind=tools,mock-44910-42ec35c5-dec-000318,,,0,"tools artifact for mock-44910-42ec35c5-dec-000318, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000318-A0-USER,prompt_user,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000318_user.json,run/prompts/decision_mock-44910-42ec35c5-dec-000318_user.json,source_locator,decision_id=mock-44910-42ec35c5-dec-000318;attempt_index=0;kind=user,decision_id=mock-44910-42ec35c5-dec-000318;attempt_index=0;kind=user,mock-44910-42ec35c5-dec-000318,,,0,"user artifact for mock-44910-42ec35c5-dec-000318, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000319-A0-PARSED,prompt_parsed,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000319_parsed.json,run/prompts/decision_mock-44910-42ec35c5-dec-000319_parsed.json,source_locator,decision_id=mock-44910-42ec35c5-dec-000319;attempt_index=0;kind=parsed,decision_id=mock-44910-42ec35c5-dec-000319;attempt_index=0;kind=parsed,mock-44910-42ec35c5-dec-000319,,,0,"parsed artifact for mock-44910-42ec35c5-dec-000319, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000319-A0-RESPONSE,prompt_response,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000319_response.json,run/prompts/decision_mock-44910-42ec35c5-dec-000319_response.json,source_locator,decision_id=mock-44910-42ec35c5-dec-000319;attempt_index=0;kind=response,decision_id=mock-44910-42ec35c5-dec-000319;attempt_index=0;kind=response,mock-44910-42ec35c5-dec-000319,,,0,"response artifact for mock-44910-42ec35c5-dec-000319, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000319-A0-SYSTEM,prompt_system,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000319_system.txt,run/prompts/decision_mock-44910-42ec35c5-dec-000319_system.txt,source_locator,decision_id=mock-44910-42ec35c5-dec-000319;attempt_index=0;kind=system,decision_id=mock-44910-42ec35c5-dec-000319;attempt_index=0;kind=system,mock-44910-42ec35c5-dec-000319,,,0,"system artifact for mock-44910-42ec35c5-dec-000319, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000319-A0-TOOLS,prompt_tools,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000319_tools.json,run/prompts/decision_mock-44910-42ec35c5-dec-000319_tools.json,source_locator,decision_id=mock-44910-42ec35c5-dec-000319;attempt_index=0;kind=tools,decision_id=mock-44910-42ec35c5-dec-000319;attempt_index=0;kind=tools,mock-44910-42ec35c5-dec-000319,,,0,"tools artifact for mock-44910-42ec35c5-dec-000319, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000319-A0-USER,prompt_user,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000319_user.json,run/prompts/decision_mock-44910-42ec35c5-dec-000319_user.json,source_locator,decision_id=mock-44910-42ec35c5-dec-000319;attempt_index=0;kind=user,decision_id=mock-44910-42ec35c5-dec-000319;attempt_index=0;kind=user,mock-44910-42ec35c5-dec-000319,,,0,"user artifact for mock-44910-42ec35c5-dec-000319, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000320-A0-PARSED,prompt_parsed,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000320_parsed.json,run/prompts/decision_mock-44910-42ec35c5-dec-000320_parsed.json,source_locator,decision_id=mock-44910-42ec35c5-dec-000320;attempt_index=0;kind=parsed,decision_id=mock-44910-42ec35c5-dec-000320;attempt_index=0;kind=parsed,mock-44910-42ec35c5-dec-000320,,,0,"parsed artifact for mock-44910-42ec35c5-dec-000320, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000320-A0-RESPONSE,prompt_response,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000320_response.json,run/prompts/decision_mock-44910-42ec35c5-dec-000320_response.json,source_locator,decision_id=mock-44910-42ec35c5-dec-000320;attempt_index=0;kind=response,decision_id=mock-44910-42ec35c5-dec-000320;attempt_index=0;kind=response,mock-44910-42ec35c5-dec-000320,,,0,"response artifact for mock-44910-42ec35c5-dec-000320, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000320-A0-SYSTEM,prompt_system,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000320_system.txt,run/prompts/decision_mock-44910-42ec35c5-dec-000320_system.txt,source_locator,decision_id=mock-44910-42ec35c5-dec-000320;attempt_index=0;kind=system,decision_id=mock-44910-42ec35c5-dec-000320;attempt_index=0;kind=system,mock-44910-42ec35c5-dec-000320,,,0,"system artifact for mock-44910-42ec35c5-dec-000320, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000320-A0-TOOLS,prompt_tools,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000320_tools.json,run/prompts/decision_mock-44910-42ec35c5-dec-000320_tools.json,source_locator,decision_id=mock-44910-42ec35c5-dec-000320;attempt_index=0;kind=tools,decision_id=mock-44910-42ec35c5-dec-000320;attempt_index=0;kind=tools,mock-44910-42ec35c5-dec-000320,,,0,"tools artifact for mock-44910-42ec35c5-dec-000320, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000320-A0-USER,prompt_user,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000320_user.json,run/prompts/decision_mock-44910-42ec35c5-dec-000320_user.json,source_locator,decision_id=mock-44910-42ec35c5-dec-000320;attempt_index=0;kind=user,decision_id=mock-44910-42ec35c5-dec-000320;attempt_index=0;kind=user,mock-44910-42ec35c5-dec-000320,,,0,"user artifact for mock-44910-42ec35c5-dec-000320, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000321-A0-PARSED,prompt_parsed,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000321_parsed.json,run/prompts/decision_mock-44910-42ec35c5-dec-000321_parsed.json,source_locator,decision_id=mock-44910-42ec35c5-dec-000321;attempt_index=0;kind=parsed,decision_id=mock-44910-42ec35c5-dec-000321;attempt_index=0;kind=parsed,mock-44910-42ec35c5-dec-000321,,,0,"parsed artifact for mock-44910-42ec35c5-dec-000321, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000321-A0-RESPONSE,prompt_response,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000321_response.json,run/prompts/decision_mock-44910-42ec35c5-dec-000321_response.json,source_locator,decision_id=mock-44910-42ec35c5-dec-000321;attempt_index=0;kind=response,decision_id=mock-44910-42ec35c5-dec-000321;attempt_index=0;kind=response,mock-44910-42ec35c5-dec-000321,,,0,"response artifact for mock-44910-42ec35c5-dec-000321, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000321-A0-SYSTEM,prompt_system,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000321_system.txt,run/prompts/decision_mock-44910-42ec35c5-dec-000321_system.txt,source_locator,decision_id=mock-44910-42ec35c5-dec-000321;attempt_index=0;kind=system,decision_id=mock-44910-42ec35c5-dec-000321;attempt_index=0;kind=system,mock-44910-42ec35c5-dec-000321,,,0,"system artifact for mock-44910-42ec35c5-dec-000321, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000321-A0-TOOLS,prompt_tools,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000321_tools.json,run/prompts/decision_mock-44910-42ec35c5-dec-000321_tools.json,source_locator,decision_id=mock-44910-42ec35c5-dec-000321;attempt_index=0;kind=tools,decision_id=mock-44910-42ec35c5-dec-000321;attempt_index=0;kind=tools,mock-44910-42ec35c5-dec-000321,,,0,"tools artifact for mock-44910-42ec35c5-dec-000321, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000321-A0-USER,prompt_user,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000321_user.json,run/prompts/decision_mock-44910-42ec35c5-dec-000321_user.json,source_locator,decision_id=mock-44910-42ec35c5-dec-000321;attempt_index=0;kind=user,decision_id=mock-44910-42ec35c5-dec-000321;attempt_index=0;kind=user,mock-44910-42ec35c5-dec-000321,,,0,"user artifact for mock-44910-42ec35c5-dec-000321, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000322-A0-PARSED,prompt_parsed,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000322_parsed.json,run/prompts/decision_mock-44910-42ec35c5-dec-000322_parsed.json,source_locator,decision_id=mock-44910-42ec35c5-dec-000322;attempt_index=0;kind=parsed,decision_id=mock-44910-42ec35c5-dec-000322;attempt_index=0;kind=parsed,mock-44910-42ec35c5-dec-000322,,,0,"parsed artifact for mock-44910-42ec35c5-dec-000322, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000322-A0-RESPONSE,prompt_response,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000322_response.json,run/prompts/decision_mock-44910-42ec35c5-dec-000322_response.json,source_locator,decision_id=mock-44910-42ec35c5-dec-000322;attempt_index=0;kind=response,decision_id=mock-44910-42ec35c5-dec-000322;attempt_index=0;kind=response,mock-44910-42ec35c5-dec-000322,,,0,"response artifact for mock-44910-42ec35c5-dec-000322, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000322-A0-SYSTEM,prompt_system,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000322_system.txt,run/prompts/decision_mock-44910-42ec35c5-dec-000322_system.txt,source_locator,decision_id=mock-44910-42ec35c5-dec-000322;attempt_index=0;kind=system,decision_id=mock-44910-42ec35c5-dec-000322;attempt_index=0;kind=system,mock-44910-42ec35c5-dec-000322,,,0,"system artifact for mock-44910-42ec35c5-dec-000322, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000322-A0-TOOLS,prompt_tools,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000322_tools.json,run/prompts/decision_mock-44910-42ec35c5-dec-000322_tools.json,source_locator,decision_id=mock-44910-42ec35c5-dec-000322;attempt_index=0;kind=tools,decision_id=mock-44910-42ec35c5-dec-000322;attempt_index=0;kind=tools,mock-44910-42ec35c5-dec-000322,,,0,"tools artifact for mock-44910-42ec35c5-dec-000322, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000322-A0-USER,prompt_user,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000322_user.json,run/prompts/decision_mock-44910-42ec35c5-dec-000322_user.json,source_locator,decision_id=mock-44910-42ec35c5-dec-000322;attempt_index=0;kind=user,decision_id=mock-44910-42ec35c5-dec-000322;attempt_index=0;kind=user,mock-44910-42ec35c5-dec-000322,,,0,"user artifact for mock-44910-42ec35c5-dec-000322, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000323-A0-PARSED,prompt_parsed,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000323_parsed.json,run/prompts/decision_mock-44910-42ec35c5-dec-000323_parsed.json,source_locator,decision_id=mock-44910-42ec35c5-dec-000323;attempt_index=0;kind=parsed,decision_id=mock-44910-42ec35c5-dec-000323;attempt_index=0;kind=parsed,mock-44910-42ec35c5-dec-000323,,,0,"parsed artifact for mock-44910-42ec35c5-dec-000323, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000323-A0-RESPONSE,prompt_response,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000323_response.json,run/prompts/decision_mock-44910-42ec35c5-dec-000323_response.json,source_locator,decision_id=mock-44910-42ec35c5-dec-000323;attempt_index=0;kind=response,decision_id=mock-44910-42ec35c5-dec-000323;attempt_index=0;kind=response,mock-44910-42ec35c5-dec-000323,,,0,"response artifact for mock-44910-42ec35c5-dec-000323, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000323-A0-SYSTEM,prompt_system,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000323_system.txt,run/prompts/decision_mock-44910-42ec35c5-dec-000323_system.txt,source_locator,decision_id=mock-44910-42ec35c5-dec-000323;attempt_index=0;kind=system,decision_id=mock-44910-42ec35c5-dec-000323;attempt_index=0;kind=system,mock-44910-42ec35c5-dec-000323,,,0,"system artifact for mock-44910-42ec35c5-dec-000323, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000323-A0-TOOLS,prompt_tools,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000323_tools.json,run/prompts/decision_mock-44910-42ec35c5-dec-000323_tools.json,source_locator,decision_id=mock-44910-42ec35c5-dec-000323;attempt_index=0;kind=tools,decision_id=mock-44910-42ec35c5-dec-000323;attempt_index=0;kind=tools,mock-44910-42ec35c5-dec-000323,,,0,"tools artifact for mock-44910-42ec35c5-dec-000323, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000323-A0-USER,prompt_user,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000323_user.json,run/prompts/decision_mock-44910-42ec35c5-dec-000323_user.json,source_locator,decision_id=mock-44910-42ec35c5-dec-000323;attempt_index=0;kind=user,decision_id=mock-44910-42ec35c5-dec-000323;attempt_index=0;kind=user,mock-44910-42ec35c5-dec-000323,,,0,"user artifact for mock-44910-42ec35c5-dec-000323, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000324-A0-PARSED,prompt_parsed,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000324_parsed.json,run/prompts/decision_mock-44910-42ec35c5-dec-000324_parsed.json,source_locator,decision_id=mock-44910-42ec35c5-dec-000324;attempt_index=0;kind=parsed,decision_id=mock-44910-42ec35c5-dec-000324;attempt_index=0;kind=parsed,mock-44910-42ec35c5-dec-000324,,,0,"parsed artifact for mock-44910-42ec35c5-dec-000324, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000324-A0-RESPONSE,prompt_response,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000324_response.json,run/prompts/decision_mock-44910-42ec35c5-dec-000324_response.json,source_locator,decision_id=mock-44910-42ec35c5-dec-000324;attempt_index=0;kind=response,decision_id=mock-44910-42ec35c5-dec-000324;attempt_index=0;kind=response,mock-44910-42ec35c5-dec-000324,,,0,"response artifact for mock-44910-42ec35c5-dec-000324, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000324-A0-SYSTEM,prompt_system,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000324_system.txt,run/prompts/decision_mock-44910-42ec35c5-dec-000324_system.txt,source_locator,decision_id=mock-44910-42ec35c5-dec-000324;attempt_index=0;kind=system,decision_id=mock-44910-42ec35c5-dec-000324;attempt_index=0;kind=system,mock-44910-42ec35c5-dec-000324,,,0,"system artifact for mock-44910-42ec35c5-dec-000324, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000324-A0-TOOLS,prompt_tools,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000324_tools.json,run/prompts/decision_mock-44910-42ec35c5-dec-000324_tools.json,source_locator,decision_id=mock-44910-42ec35c5-dec-000324;attempt_index=0;kind=tools,decision_id=mock-44910-42ec35c5-dec-000324;attempt_index=0;kind=tools,mock-44910-42ec35c5-dec-000324,,,0,"tools artifact for mock-44910-42ec35c5-dec-000324, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000324-A0-USER,prompt_user,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000324_user.json,run/prompts/decision_mock-44910-42ec35c5-dec-000324_user.json,source_locator,decision_id=mock-44910-42ec35c5-dec-000324;attempt_index=0;kind=user,decision_id=mock-44910-42ec35c5-dec-000324;attempt_index=0;kind=user,mock-44910-42ec35c5-dec-000324,,,0,"user artifact for mock-44910-42ec35c5-dec-000324, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000325-A0-PARSED,prompt_parsed,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000325_parsed.json,run/prompts/decision_mock-44910-42ec35c5-dec-000325_parsed.json,source_locator,decision_id=mock-44910-42ec35c5-dec-000325;attempt_index=0;kind=parsed,decision_id=mock-44910-42ec35c5-dec-000325;attempt_index=0;kind=parsed,mock-44910-42ec35c5-dec-000325,,,0,"parsed artifact for mock-44910-42ec35c5-dec-000325, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000325-A0-RESPONSE,prompt_response,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000325_response.json,run/prompts/decision_mock-44910-42ec35c5-dec-000325_response.json,source_locator,decision_id=mock-44910-42ec35c5-dec-000325;attempt_index=0;kind=response,decision_id=mock-44910-42ec35c5-dec-000325;attempt_index=0;kind=response,mock-44910-42ec35c5-dec-000325,,,0,"response artifact for mock-44910-42ec35c5-dec-000325, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000325-A0-SYSTEM,prompt_system,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000325_system.txt,run/prompts/decision_mock-44910-42ec35c5-dec-000325_system.txt,source_locator,decision_id=mock-44910-42ec35c5-dec-000325;attempt_index=0;kind=system,decision_id=mock-44910-42ec35c5-dec-000325;attempt_index=0;kind=system,mock-44910-42ec35c5-dec-000325,,,0,"system artifact for mock-44910-42ec35c5-dec-000325, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000325-A0-TOOLS,prompt_tools,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000325_tools.json,run/prompts/decision_mock-44910-42ec35c5-dec-000325_tools.json,source_locator,decision_id=mock-44910-42ec35c5-dec-000325;attempt_index=0;kind=tools,decision_id=mock-44910-42ec35c5-dec-000325;attempt_index=0;kind=tools,mock-44910-42ec35c5-dec-000325,,,0,"tools artifact for mock-44910-42ec35c5-dec-000325, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000325-A0-USER,prompt_user,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000325_user.json,run/prompts/decision_mock-44910-42ec35c5-dec-000325_user.json,source_locator,decision_id=mock-44910-42ec35c5-dec-000325;attempt_index=0;kind=user,decision_id=mock-44910-42ec35c5-dec-000325;attempt_index=0;kind=user,mock-44910-42ec35c5-dec-000325,,,0,"user artifact for mock-44910-42ec35c5-dec-000325, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000326-A0-PARSED,prompt_parsed,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000326_parsed.json,run/prompts/decision_mock-44910-42ec35c5-dec-000326_parsed.json,source_locator,decision_id=mock-44910-42ec35c5-dec-000326;attempt_index=0;kind=parsed,decision_id=mock-44910-42ec35c5-dec-000326;attempt_index=0;kind=parsed,mock-44910-42ec35c5-dec-000326,,,0,"parsed artifact for mock-44910-42ec35c5-dec-000326, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000326-A0-RESPONSE,prompt_response,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000326_response.json,run/prompts/decision_mock-44910-42ec35c5-dec-000326_response.json,source_locator,decision_id=mock-44910-42ec35c5-dec-000326;attempt_index=0;kind=response,decision_id=mock-44910-42ec35c5-dec-000326;attempt_index=0;kind=response,mock-44910-42ec35c5-dec-000326,,,0,"response artifact for mock-44910-42ec35c5-dec-000326, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000326-A0-SYSTEM,prompt_system,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000326_system.txt,run/prompts/decision_mock-44910-42ec35c5-dec-000326_system.txt,source_locator,decision_id=mock-44910-42ec35c5-dec-000326;attempt_index=0;kind=system,decision_id=mock-44910-42ec35c5-dec-000326;attempt_index=0;kind=system,mock-44910-42ec35c5-dec-000326,,,0,"system artifact for mock-44910-42ec35c5-dec-000326, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000326-A0-TOOLS,prompt_tools,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000326_tools.json,run/prompts/decision_mock-44910-42ec35c5-dec-000326_tools.json,source_locator,decision_id=mock-44910-42ec35c5-dec-000326;attempt_index=0;kind=tools,decision_id=mock-44910-42ec35c5-dec-000326;attempt_index=0;kind=tools,mock-44910-42ec35c5-dec-000326,,,0,"tools artifact for mock-44910-42ec35c5-dec-000326, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000326-A0-USER,prompt_user,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000326_user.json,run/prompts/decision_mock-44910-42ec35c5-dec-000326_user.json,source_locator,decision_id=mock-44910-42ec35c5-dec-000326;attempt_index=0;kind=user,decision_id=mock-44910-42ec35c5-dec-000326;attempt_index=0;kind=user,mock-44910-42ec35c5-dec-000326,,,0,"user artifact for mock-44910-42ec35c5-dec-000326, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000327-A0-PARSED,prompt_parsed,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000327_parsed.json,run/prompts/decision_mock-44910-42ec35c5-dec-000327_parsed.json,source_locator,decision_id=mock-44910-42ec35c5-dec-000327;attempt_index=0;kind=parsed,decision_id=mock-44910-42ec35c5-dec-000327;attempt_index=0;kind=parsed,mock-44910-42ec35c5-dec-000327,,,0,"parsed artifact for mock-44910-42ec35c5-dec-000327, attempt 0",[],[],[],resolved_frozen_artifact
