call_index,run_id,decision_id,attempt_index,turn_index,decision_type,player_id,openrouter_model_id,model_display_name,finish_reason,accounting_status,input_tokens,output_tokens,reasoning_tokens,total_tokens,cached_tokens,cost,latency_ms,retry_used,fallback_used,fallback_reason,error_type,openrouter_status_code,generation_id
249,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000242,1,78,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,5520,235,0,5755,4051,0.00164205,1607,True,False,,,200,gen-1780839284-xR00BhkMn7Fw3JiYCKSj
250,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000243,0,78,TRADE_RESPONSE_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,5066,1815,899,6881,0,0.014141,22701,False,False,,,200,gen-1780839286-oooSqjsnzCVMMYd3IueT
251,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000244,0,78,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,5348,1509,1248,6857,0,0.007201,8533,False,False,,,200,gen-1780839309-I4qC5FktodrLVgtDwZcY
252,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000245,0,78,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,5446,1492,1298,6938,0,0.007199,9117,False,False,,,200,gen-1780839318-S3KOGByQKc3i3UiwjOUj
253,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000246,0,79,LIQUIDATION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,4282,908,798,5190,512,0.0070849,13421,False,False,,,200,gen-1780839327-vo2CB18AnlFCILEChyxk
254,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000247,0,79,POST_TURN_ACTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,4494,516,426,5010,128,0.0067731,8586,False,False,,,200,gen-1780839341-zAdvAohzw6QTUVm3Q2Yf
255,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000248,0,80,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 Mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3804,297,248,4101,0,0.0041895,3535,False,False,,,200,gen-1780839349-AyAgC8MLJVkRU1VAZ5OW
256,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000249,0,81,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 Mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3734,308,251,4042,0,0.0041865,5840,False,False,,,200,gen-1780839353-FOvTRkv8B6TvLlpB7Vip
257,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000250,0,82,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,5034,1583,737,6617,0,0.012949,17551,False,False,,,200,gen-1780839359-F4UyZ7GZb2SHQkxvtpiY
258,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000251,0,83,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,5155,2539,2353,7694,0,0.0101945,13022,False,False,,,200,gen-1780839377-nqSm66UPenJkV2nc8Rb2
259,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000252,0,83,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,4807,1596,1453,6403,0,0.0071915,9767,False,False,,,200,gen-1780839390-cv6yP3RvgeeZoUylwUUI
260,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000253,0,84,POST_TURN_ACTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,4321,818,718,5139,896,0.00650545,9777,False,False,,,200,gen-1780839400-1ISbF6w4IWYEwtLpOqx8
261,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000254,0,84,POST_TURN_ACTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,4208,588,515,4796,128,0.0065956,9058,False,False,,,200,gen-1780839410-UyBqNFMlUEiOUvGjhEId
262,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000255,0,85,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 Mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3519,366,308,3885,0,0.00428625,5650,False,False,,,200,gen-1780839420-qhxuPUXAKcRYLKsI06e8
263,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000256,0,86,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,4858,2516,1079,7374,0,0.017438,26526,False,False,,,200,gen-1780839425-aiBz5oRvdIe0NK8zEZDX
264,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000257,0,87,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,4951,1235,972,6186,0,0.0061805,6774,False,False,,,200,gen-1780839452-nMLe7QYK5sMkNxsNksEi
265,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000258,0,87,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,5029,1708,1478,6737,0,0.0076385,9351,False,False,,,200,gen-1780839459-bjdQW9JQdgQgd2oCm7lc
266,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000259,0,88,POST_TURN_ACTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,4084,378,293,4462,896,0.0051092,6669,False,False,,,200,gen-1780839469-lRHQTRfc6Byoxp90Z8Ol
267,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000260,0,89,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 Mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3273,367,317,3640,0,0.00410625,4924,False,False,,,200,gen-1780839476-uN322rbKMFHHenLRAg4M
268,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000261,0,90,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,4557,1398,690,5955,0,0.011547,14719,False,False,,,200,gen-1780839481-fVrqzraWuugHavqxrh04
269,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000262,0,91,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,4575,1148,632,5723,0,0.010315,12130,False,False,,,200,gen-1780839497-egN2EGKNxAY4upumFlts
270,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000263,0,92,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,4849,2178,1975,7027,0,0.0089585,12800,False,False,,,200,gen-1780839509-l4QQQEi4jHAdV9nmPu2A
271,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000264,0,93,POST_TURN_ACTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,4172,856,756,5028,128,0.0072206,9350,False,False,,,200,gen-1780839522-iyGZGNaUqBA4qAITpxbz
272,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000265,0,93,POST_TURN_ACTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3956,450,356,4406,128,0.0059356,6272,False,False,,,200,gen-1780839532-yJ3Tls6WF6ZibJfAayIz
273,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000266,0,94,POST_TURN_ACTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3965,456,370,4421,128,0.00596185,5743,False,False,,,200,gen-1780839538-jzaKfLC4qFOze9k4mhek
274,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000267,0,95,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 Mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3235,310,253,3545,0,0.00382125,4290,False,False,,,200,gen-1780839544-UVgcXyKvDussWaXfplfp
275,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000268,0,96,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,4579,1194,551,5773,0,0.010549,13067,False,False,,,200,gen-1780839549-6AmdRuHst7jDLFxtLZDS
276,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000269,0,97,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,4887,2484,2303,7371,0,0.0098955,14474,False,False,,,200,gen-1780839562-ocTx3ii0y4REVxgnJWvm
277,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000270,0,98,LIQUIDATION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3623,888,776,4511,512,0.00621115,10255,False,False,,,200,gen-1780839577-aCHdL7dUMvA3fVAZBwol
278,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000271,0,98,LIQUIDATION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3610,662,544,4272,128,0.0060331,7928,False,False,,,200,gen-1780839587-lvtDCVcbKk9jenXb1qnm
279,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000272,0,98,LIQUIDATION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3633,532,414,4165,128,0.00573685,6596,False,False,,,200,gen-1780839595-y2RCftKuy5oVIV9QVYKO
280,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000273,0,98,LIQUIDATION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3651,965,869,4616,128,0.00684185,10483,False,False,,,200,gen-1780839602-ZxIV7PZPYcRL99FGXiPT
281,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000274,0,98,POST_TURN_ACTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,4179,969,870,5148,128,0.00751185,8437,False,False,,,200,gen-1780839613-ISU9QyhmObhQyp2tgVip
282,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000275,0,99,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 Mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3291,2027,1958,5318,0,0.01158975,18717,False,False,,,200,gen-1780839622-fs71qJRdHUZZTX0WA2hL
283,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000276,0,100,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,4666,1287,615,5953,0,0.011101,13641,False,False,,,200,gen-1780839640-VpSAMojpgAP3BB0xW83X
284,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000277,0,101,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,4688,2666,1124,7354,0,0.018018,26356,False,False,,,200,gen-1780839654-aBFduqb29k8vuFiTjpoU
285,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000278,0,102,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,4961,2782,2522,7743,0,0.0108265,15203,False,False,,,200,gen-1780839681-cbw0UbUB7vhNTgSH8a48
286,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000279,0,102,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,5064,2573,2399,7637,0,0.010251,14238,False,False,,,200,gen-1780839696-pfURhcfe0KKWdBkvsElM
287,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000280,0,103,POST_TURN_ACTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,4266,1045,913,5311,128,0.0078106,10820,False,False,,,200,gen-1780839711-qSvbtnxJ84h3Y23PcFQ6
288,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000281,0,103,POST_TURN_ACTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,4101,514,432,4615,128,0.00627685,6906,False,False,,,200,gen-1780839722-EPYMOOr1KHhaK0yX7Vwm
289,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000282,0,104,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 Mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3343,1031,969,4374,0,0.00714675,14494,False,False,,,200,gen-1780839729-8k6ZMrlRQOQ9mFn00Kih
290,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000283,0,105,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,4764,2770,1181,7534,0,0.018614,26129,False,False,,,200,gen-1780839744-sD1HG4nCBGh56njsa9W2
291,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000284,0,107,POST_TURN_ACTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3955,460,360,4415,128,0.00595935,6541,False,False,,,200,gen-1780839770-3ketSo0lEXdc5sNOVwxE
292,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000285,0,108,BUY_OR_AUCTION_DECISION,OpenAI GPT 5.4 Mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3077,251,174,3328,0,0.00343725,2760,False,False,,,200,gen-1780839777-3DeLxb9BQbu5oa0SmW9V
293,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000286,0,108,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 Mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3323,450,377,3773,0,0.00451725,7010,False,False,,,200,gen-1780839780-edUjnqyxYCa0owQqZSAW
294,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000287,0,108,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 Mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3391,1218,1109,4609,0,0.00802425,12084,False,False,,,200,gen-1780839787-BGavDURsuXEut2fnPptp
295,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000288,0,108,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 Mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3411,1149,1034,4560,0,0.00772875,14051,False,False,,,200,gen-1780839799-GTmchJWaUUyvG0Fw7rel
296,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000289,0,108,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 Mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3345,1437,1367,4782,0,0.00897525,14577,False,False,,,200,gen-1780839814-fGnE0bmDw5dzlhfdJ3cx
297,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000290,0,108,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 Mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3369,482,414,3851,0,0.00469575,4343,False,False,,,200,gen-1780839828-z1uSsSnuofJCBvJA7hBo
298,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000291,0,109,LIQUIDATION_DECISION,OpenAI GPT 5.4 Mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3186,2130,2008,5316,0,0.0119745,21846,False,False,,,200,gen-1780839833-R18hKv9JHlnrARfHYv02
299,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000292,0,109,LIQUIDATION_DECISION,OpenAI GPT 5.4 Mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3226,629,516,3855,0,0.00525,6870,True,False,,,200,gen-1780839855-bSCA9MGMTTz4ILEsBmeG
300,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000292,1,109,LIQUIDATION_DECISION,OpenAI GPT 5.4 Mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3259,815,690,4074,2816,0.00421095,7777,True,False,,,200,gen-1780839862-iU6QOuLqQmxYoBGNjrRu
301,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000293,0,109,LIQUIDATION_DECISION,OpenAI GPT 5.4 Mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3221,216,147,3437,0,0.00338775,1865,False,False,,,200,gen-1780839870-60cVbFX26DwBwjxfuTAE
302,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000294,0,110,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,4670,1513,663,6183,0,0.012235,15556,False,False,,,200,gen-1780839872-U7AnWYC2nZxRaqzFzoSO
303,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000295,0,111,JAIL_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,4243,1300,1145,5543,0,0.0060215,7899,False,False,,,200,gen-1780839888-OpCYZCrTr9YzQmjKWjZC
304,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000296,0,112,POST_TURN_ACTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,4262,719,589,4981,512,0.0065874,7467,False,False,,,200,gen-1780839896-N3rcjy3rqZa7mvsyTy04
305,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000297,0,112,POST_TURN_ACTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,4094,502,424,4596,832,0.0054989,6494,False,False,,,200,gen-1780839904-YJ1NJqxrVdHkw9XXJjdH
306,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000298,0,113,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,4712,2889,866,7601,0,0.019157,30341,False,False,,,200,gen-1780839910-Vd2OMXhqr0AYmDNVhBam
307,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000299,0,114,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,4695,1453,683,6148,0,0.01196,16606,False,False,,,200,gen-1780839941-F0gt40dmvO22as3WJWOU
308,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000300,0,115,JAIL_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,4229,525,389,4754,0,0.0036895,3390,False,False,,,200,gen-1780839958-MQ0zHWejxDnehsMtuxuJ
309,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000301,0,115,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,5078,2929,2711,8007,0,0.011326,17344,False,False,,,200,gen-1780839961-74Cz3piH3oRYYG3AdGgw
310,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000302,0,116,POST_TURN_ACTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,4046,532,437,4578,512,0.0058499,6841,False,False,,,200,gen-1780839979-gtcJtzBSbSgBvErD7lI9
311,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000303,0,117,POST_TURN_ACTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,4036,546,456,4582,512,0.0058724,6681,False,False,,,200,gen-1780839986-epfFtWfePwpRI03mjz83
312,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000304,0,118,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,4630,1296,650,5926,0,0.01111,13548,False,False,,,200,gen-1780839993-ftJIvqGvNIDI6R6Iz1Q5
313,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000305,0,119,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,5029,2820,2553,7849,0,0.0109745,15574,False,False,,,200,gen-1780840006-PWZP9ULcgyM5qn8Fbr3G
314,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000306,0,119,TRADE_RESPONSE_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,4679,1807,982,6486,0,0.013714,18813,False,False,,,200,gen-1780840025-xFYHOZBkJxmy6mU44KU2
315,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000307,0,119,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,5214,2311,2074,7525,2024,0.0086292,12593,False,False,,,200,gen-1780840044-1Iqtm5uFpTwL6DRnUzM0
316,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000308,0,119,TRADE_RESPONSE_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3961,961,858,4922,512,0.00681615,8023,False,False,,,200,gen-1780840057-SKNx9ofUsojj7q7ZSy3u
317,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000309,0,119,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,5287,2035,1702,7322,0,0.0087485,9806,False,False,,,200,gen-1780840065-Up9avjtx9OIWV4wyLAKa
318,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000310,0,119,TRADE_RESPONSE_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,5066,2870,1220,7936,0,0.019416,29928,False,False,,,200,gen-1780840075-bc26obbs2HSQqiNdpSCI
319,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000311,0,119,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,5462,1321,1135,6783,0,0.006694,8403,False,False,,,200,gen-1780840105-yRBS68kHk6VRRy3sL34E
320,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000312,0,120,POST_TURN_ACTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,4709,886,736,5595,832,0.00722765,10594,False,False,,,200,gen-1780840114-QPB8fCRGsTR66K6uH6pw
321,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000313,0,120,POST_TURN_ACTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,4410,453,348,4863,128,0.0065106,5437,False,False,,,200,gen-1780840125-Wvg5i18YwaHvjzu7TTKo
322,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000314,0,121,BUY_OR_AUCTION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,4828,2160,924,6988,0,0.015628,23875,False,False,,,200,gen-1780840131-U9KPIID9mSEpuY8ZsmR1
323,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000315,0,121,AUCTION_BID_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,4618,816,692,5434,0,0.004757,5570,False,False,,,200,gen-1780840155-hA1yDnHom9YsmvUfcwkH
324,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000316,0,121,AUCTION_BID_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,4070,435,333,4505,128,0.0060406,6176,False,False,,,200,gen-1780840160-KmnQpnyBIK1CbEkFBjCO
325,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000317,0,121,AUCTION_BID_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,4976,933,494,5909,0,0.009641,11276,False,False,,,200,gen-1780840167-d4at4KYWq1exKaFIhiyH
326,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000318,0,121,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,5307,1234,610,6541,0,0.011477,13765,False,False,,,200,gen-1780840178-JbhjZr4lXimtsjZU3vF5
327,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000319,0,122,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,5265,1372,645,6637,0,0.012125,14303,False,False,,,200,gen-1780840192-wyyw6CfifgTBXN2Usu4W
328,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000320,0,123,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,5259,3272,1091,8531,0,0.021619,30861,False,False,,,200,gen-1780840207-WHArtAVyCEEDfRoycWLY
329,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000321,0,124,BUY_OR_AUCTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,4494,1618,1495,6112,0,0.007101,10202,False,False,,,200,gen-1780840238-4Z9Zi0TlXrFytPVmQHYX
330,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000322,0,124,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,5114,1338,1002,6452,0,0.006571,7928,False,False,,,200,gen-1780840248-ZoZKk029B1fBqRubOei6
331,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000323,0,124,TRADE_RESPONSE_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,5156,1760,988,6916,0,0.013956,17754,False,False,,,200,gen-1780840257-qzukrgt0Vn4yIkf5U065
